Pair translation for k=1
20 [17930]
sedulur ['sedulure', 'seduluran', 'seduluripun', 'sedhulure', 'sedhulur']

16087 [1907, 29612, 95363, 15421, 84790]
sedulur ['sedulure', 'seduluran', 'seduluripun', 'sedhulure', 'sedhulur']

16087 [1907, 29612, 95363, 15421, 84790]
sedulur ['sedulure', 'seduluran', 'seduluripun', 'sedhulure', 'sedhulur']

16378 [30959, 18875, 31317, 31558, 5845]
pegawai ['pejabat', 'officer', 'pekerja', 'pengarah', 'kapten']

16760 [3692, 26452, 3408, 90677, 82111]
dinten ['dintenipun', 'swanten', 'kinten', 'dintenna', 'dintenan']

17360 [45375, 38505, 44713, 44714, 96921]
lomba ['lomban', 'lombang', 'lompat', 'lompatan', 'lelomban']

17413 [57450, 49704, 35387, 8285, 487]
perpustakaan ['biblioteca', 'bibliotheque', 'bibliotheca', 'library', 'buku']

17523 [6052, 2003, 103090, 95023, 101897]
gendhis ['gendhing', 'gendheng', 'gendhisipun', 'kudhis', 'gendhang']

17666 [69955, 19789, 74313, 23280, 51111]
pita ['pitapak', 'pitakon', 'pitarubak', 'peti', 'tinta']

18010 [88960, 39564, 56781, 21023, 9696]
langgeng ['cengeng', 'rengeng', 'ganggeng', 'sugeng', 'bengkong']

18346 [66841, 98058, 90812, 79925, 31449]
bayaran ['bayar', 'bayarane', 'penasaran', 'penalaran', 'sigaran']

18382 [48339, 45028, 63643, 45200, 9548]
sumpah ['sumpahe', 'tumpah', 'sumpahna', 'bersumpah', 'sampah']

18382 [48339, 45028, 63643, 45200, 9548]
sumpah ['sumpahe', 'tumpah', 'sumpahna', 'bersumpah', 'sampah']

18640 [77353, 43369, 84986, 103687, 91801]
salad ['salade', 'salat', 'salada', 'salata', 'spiced']

18714 [46197, 92103, 4831, 80881, 19231]
tato ['toga', 'legato', 'telo', 'pose', 'teken']

18863 [1215, 7006, 101254, 98968, 87535]
wali ['walikota', 'walikan', 'walibi', 'waline', 'walikat']

18900 [4528, 32249, 9347, 87508, 25486]
internal ['interior', 'internally', 'external', 'interna', 'intern']

18968 [493, 63146, 14660, 12133, 16910]
mahasiswa ['pelajar', 'mahasiswane', 'students', 'siswa', 'student']

19042 [98401, 44638, 56855, 19120, 6235]
purnama ['purnamasari', 'purna', 'purnima', 'purwana', 'purnawarman']

19198 [21541, 1615, 6905, 78307, 225]
lawang ['lawange', 'lawakan', 'lapang', 'lawangan', 'lawas']

19198 [21541, 1615, 6905, 78307, 225]
lawang ['lawange', 'lawakan', 'lapang', 'lawangan', 'lawas']

19198 [21541, 1615, 6905, 78307, 225]
lawang ['lawange', 'lawakan', 'lapang', 'lawangan', 'lawas']

19215 [42872, 18038, 30751, 19092, 79917]
asta ['astagina', 'astane', 'astani', 'ehe', 'astacala']

19270 [23462, 23385, 27708, 83696, 94153]
biksu ['biksuni', 'bhiksu', 'bikang', 'biku', 'guksu']

19327 [42895, 19292, 16696, 36852, 981]
kitha ['ibukutha', 'guha', 'bendha', 'petha', 'tlatah']

19603 [76816, 94047, 44863, 44959, 6497]
pedhes ['pedhet', 'pedhese', 'pemanis', 'ludhes', 'pedes']

19738 [13957, 36589, 9018, 26033, 45141]
palemahan ['paimahan', 'pomahan', 'kalemahan', 'lumahan', 'perumahan']

19788 [11548, 83881, 108727, 95827, 25141]
pandeleng ['pandelengan', 'panyandhang', 'pandengan', 'pandelengane', 'pandhang']

19809 [38158, 5905, 31582, 4490, 61850]
mempeng ['memulang', 'nyepeng', 'kacepeng', 'ngomong', 'cepeng']

19869 [220, 24584, 8485, 1687, 14304]
antik ['klasik', 'antique', 'kuno', 'tradisional', 'pottery']

19869 [220, 24584, 8485, 1687, 14304]
antik ['klasik', 'antique', 'kuno', 'tradisional', 'pottery']

20098 [8819, 6116, 22354, 57724, 57305]
bom ['bomb', 'serangan', 'bombing', 'bombs', 'bomber']

20174 [6538, 94750, 18489, 79714, 95690]
mangkok ['mangkuk', 'manggang', 'cangkok', 'mangkak', 'mangko']

20260 [46281, 59479, 75270, 6868, 32351]
prau ['prahu', 'ruu', 'praune', 'asu', 'regu']

20582 [93833, 5346, 3720, 4849, 20850]
wedhok ['wedhoke', 'wadhon', 'wedhus', 'wedok', 'wedhuse']

20611 [110087, 10134, 17660, 18613, 79342]
gelut ['gelud', 'gelung', 'emut', 'kerut', 'mecut']

20611 [110087, 10134, 17660, 18613, 79342]
gelut ['gelud', 'gelung', 'emut', 'kerut', 'mecut']

20687 [102337, 3400, 88283, 29038, 74724]
nuwun ['suwun', 'nyuwun', 'maturnuwun', 'panyuwun', 'muwun']

21230 [64802, 53129, 9010, 73656, 32466]
marinir ['infanteri', 'opsir', 'amatir', 'mariniyah', 'infantri']

21231 [70325, 66222, 1289, 10597, 5013]
pangkalan ['pangkalanbun', 'panggona', 'pangkal', 'panggon', 'panggung']

21278 [106037, 54821, 37205, 58249, 29589]
noda ['nodo', 'nod', 'wada', 'nodong', 'danda']

21308 [23859, 3300, 74814, 6617, 6602]
wot ['wok', 'wod', 'wombat', 'huut', 'sobat']

21309 [13976, 22587, 10921, 13991, 13593]
menara ['tower', 'bangunan', 'masjid', 'gedung', 'towers']

21582 [56657, 1884, 47914, 9741, 38505]
blumbang ['blumbangan', 'kembang', 'barangbang', 'timbang', 'lombang']

21632 [45748, 23522, 95151, 5827, 12138]
tong ['tongkol', 'tongkat', 'tongkang', 'tongo', 'tonggong']

21645 [45639, 78850, 94739, 103993, 45142]
mentok ['botok', 'mento', 'mentol', 'ndok', 'porok']

21796 [99439, 89846, 7926, 66286, 20187]
mayit ['mayite', 'mayitna', 'wingit', 'mabit', 'rakit']

21896 [28689, 50723, 87657, 66284, 958]
syarat ['syarate', 'syaratipun', 'syaratna', 'syara', 'maksud']

21921 [58451, 93109, 48602, 48383, 77673]
sulap ['sulam', 'pesulap', 'salep', 'suap', 'sadap']

22167 [29017, 90721, 2588, 17538, 94143]
ruh ['rah', 'ruhani', 'reh', 'trah', 'rih']

22930 [44660, 38841, 57685, 23713, 40006]
kekuasaan ['kekuasaannya', 'kuasa', 'kekuasaanipun', 'pemerintahan', 'penguasa']

22969 [73466, 40215, 60542, 57783, 89270]
kunjungan ['kunjunganipun', 'mengunjungi', 'kunjung', 'berkunjung', 'pengunjunge']

23007 [14240, 11003, 31317, 14185, 42091]
petani ['farmers', 'pertanian', 'pekerja', 'farming', 'agraria']

23155 [27046, 32469, 5713, 22980, 35044]
aneh ['anehe', 'anem', 'adoh', 'parah', 'anehna']

23212 [16825, 54899, 40319, 81921, 17220]
generator ['generators', 'synthesizer', 'rotor', 'motore', 'reservoir']

23280 [49443, 40279, 48051, 6287, 29947]
peti ['petir', 'petik', 'petikan', 'petingan', 'petinju']

23491 [94048, 60780, 7116, 44219, 21318]
wargi ['wargo', 'wargina', 'warung', 'waruga', 'margi']

23561 [102518, 39684, 61318, 36641, 30013]
pin ['pinch', 'pen', 'pinika', 'pint', 'pet']

23611 [41628, 44700, 98326, 9722, 6126]
beluk ['belut', 'belur', 'beluga', 'busuk', 'tutuk']

23611 [41628, 44700, 98326, 9722, 6126]
beluk ['belut', 'belur', 'beluga', 'busuk', 'tutuk']

23763 [31449, 7764, 42171, 10839, 12591]
sigar ['sigaran', 'sigra', 'sesar', 'medar', 'cakar']

23918 [83736, 44346, 34963, 110525, 64713]
gupernur ['gupitan', 'purwarupa', 'palopor', 'pebruwari', 'pipilueun']

24038 [38693, 32217, 9428, 100658, 91056]
abrit ['abrik', 'abri', 'abrasi', 'abluk', 'abring']

24364 [27180, 9385, 15143, 48638, 11984]
satelit ['satelite', 'satellites', 'satellite', 'satelitipun', 'sensor']

24839 [30873, 56550, 11059, 28378, 13923]
wabah ['musibah', 'umbah', 'wacana', 'kabah', 'bencana']

25272 [18495, 20690, 20006, 22814, 33661]
dolar ['dollar', 'dollars', 'usd', 'pound', 'gulden']

26814 [8067, 23569, 34279, 27492, 44026]
cincin ['lengen', 'kolon', 'lilin', 'tigan', 'pilin']

27082 [3640, 23854, 81972, 79415, 48023]
lembar ['lembaran', 'lembur', 'lempit', 'lempar', 'lemper']

28185 [19391, 684, 17171, 26022, 677]
pepadha ['pepadhang', 'sapadha', 'pepadhan', 'pepadhane', 'tuladha']

28238 [35735, 45797, 92328, 92459, 35736]
dhukun ['dhuku', 'dhukuh', 'dhugderan', 'dhipan', 'dhuwet']

28465 [38664, 97518, 18773, 7852, 35061]
eyang ['eyange', 'eyangipun', 'ewon', 'iya', 'hiyang']

28526 [97006, 35876, 59374, 84298, 58869]
persimpangan ['persinggahan', 'pamungpangan', 'perpanjangan', 'sampangan', 'pertandhingan']

28613 [55473, 43982, 83389, 56430, 51144]
doro ['dolo', 'goro', 'koro', 'boro', 'soro']

28737 [1391, 28149, 26161, 2608, 37955]
peraturan ['undang', 'regulations', 'keputusan', 'laws', 'akta']

28774 [12316, 77271, 50441, 71474, 5663]
pasokan ['patokan', 'desakan', 'pasarujukan', 'ejekan', 'tarikan']

28996 [49603, 14847, 35889, 34496, 14510]
laksamana ['brigadir', 'gandamana', 'marsekal', 'wira', 'duta']

29598 [73717, 101850, 43352, 1181, 35638]
moyang ['moyange', 'moyangipun', 'moyangna', 'tiyang', 'moyan']

29683 [8051, 16966, 10553, 27388, 16863]
delta ['gamma', 'alpha', 'beta', 'epsilon', 'zeta']

29802 [31961, 106499, 107846, 71873, 11864]
robot ['robots', 'robotis', 'robotcup', 'robotik', 'robotics']

29895 [65624, 71977, 32509, 1206, 2506]
pidato ['pidatona', 'pidatone', 'pidhato', 'pikir', 'pawarta']

31059 [52881, 14828, 108214, 73534, 4972]
anugrah ['anugraha', 'nugraha', 'inganugraha', 'dianugrahi', 'sugih']

31162 [5243, 88430, 9077, 5596, 48493]
sidang ['ajang', 'persidangan', 'sarang', 'daring', 'tiang']

31167 [1947, 42200, 110734, 89674, 15931]
usia ['umur', 'berusia', 'usiane', 'umuran', 'dewasa']

32008 [103327, 111777, 65012, 12701, 29107]
bir ['biryani', 'birria', 'biri', 'roti', 'biraki']

32008 [103327, 111777, 65012, 12701, 29107]
bir ['biryani', 'birria', 'biri', 'roti', 'biraki']

32951 [100812, 31558, 14427, 12819, 63213]
direktur ['direktor', 'pengarah', 'sekretaris', 'kepala', 'ceo']

33038 [31579, 87296, 38951, 25495, 85566]
akun ['idin', 'anon', 'firman', 'konten', 'informan']

33152 [96325, 91086, 17700, 56430, 10074]
dowo ['ponyo', 'podo', 'supoyo', 'boro', 'maido']

33674 [48180, 18325, 72390, 1965, 26341]
kesenengan ['kasenengan', 'kesenengane', 'kesenangan', 'kasenengane', 'kasenangan']

34307 [15182, 73275, 41688, 63398, 88977]
bungkus ['bungkusan', 'bungkil', 'bungbung', 'bungker', 'bungkuk']

34441 [17849, 19420, 92625, 20796, 6597]
pamit ['pamitan', 'kapit', 'pamati', 'paman', 'pamer']

34898 [92832, 83259, 104055, 31832, 93041]
ciu ['cium', 'kou', 'saeu', 'keu', 'yau']

35122 [25458, 55157, 92524, 21619, 96502]
pegatan ['gugatan', 'pepegatan', 'pembatalan', 'pegat', 'pemberkatan']

35444 [30546, 9675, 43515, 8017, 9152]
karung ['sarung', 'kalung', 'sirung', 'gulung', 'irung']

35452 [44140, 25011, 40056, 40316, 6940]
plat ['spons', 'flat', 'plak', 'piso', 'lapisan']

35697 [6794, 15111, 90447, 89694, 43572]
satria ['satriya', 'satru', 'satrya', 'satrio', 'satra']

35705 [44298, 23444, 38214, 1276, 52653]
wangsulan ['wangsulane', 'wangsul', 'wangsulipun', 'ungkapan', 'wangsulanipun']

37868 [11560, 10241, 8179, 19902, 89431]
uwuh ['uwoh', 'uwur', 'tuwuhan', 'kawuwuhan', 'tuwung']

38771 [31686, 423, 26607, 44113, 12265]
kasir ['kasur', 'kasar', 'kusir', 'kaset', 'kasile']

38845 [77402, 102374, 102434, 6909, 12380]
ranjang ['rantang', 'ranju', 'ranjam', 'rancang', 'jangjang']

39062 [14499, 62296, 16496, 59479, 63358]
kru ['krungu', 'kro', 'kra', 'ruu', 'kri']

40128 [9915, 42478, 23641, 30673, 39225]
mustaka ['duraka', 'suaka', 'salaka', 'padika', 'mustakane']

40128 [9915, 42478, 23641, 30673, 39225]
mustaka ['duraka', 'suaka', 'salaka', 'padika', 'mustakane']

40128 [9915, 42478, 23641, 30673, 39225]
mustaka ['duraka', 'suaka', 'salaka', 'padika', 'mustakane']

40725 [66103, 40625, 41198, 100297, 12363]
toto ['totok', 'nono', 'oto', 'totoh', 'tomo']

40919 [39443, 7239, 19479, 19456, 13505]
lemu ['hipu', 'semu', 'gulu', 'ungu', 'lembut']

41191 [23030, 21224, 15550, 20924, 11609]
agenda ['kebijakan', 'slogan', 'manifesto', 'objectives', 'forum']

41260 [34680, 46544, 112708, 21344, 27318]
amplop ['ampel', 'ampibi', 'ampaw', 'amp', 'amplitudo']

42424 [91860, 83830, 28386, 83246, 54317]
hobi ['hoby', 'hobina', 'cobi', 'hobine', 'lobi']

42459 [34392, 39205, 111347, 38272, 62643]
beruang ['berlian', 'beruk', 'mamuang', 'berhala', 'berokan']

42459 [34392, 39205, 111347, 38272, 62643]
beruang ['berlian', 'beruk', 'mamuang', 'berhala', 'berokan']

42651 [17705, 9291, 79388, 28341, 55708]
jiwo ['kiwo', 'jowo', 'siwo', 'tuwo', 'wawo']

42919 [6663, 61932, 44027, 105435, 9238]
perkakas ['perhiasan', 'pertanda', 'perkosa', 'bikakan', 'kapas']

44245 [89645, 33040, 6611, 96034, 46032]
ngelu ['ngeden', 'ngeling', 'ngingu', 'ngelem', 'ngelak']

44692 [24001, 45887, 86838, 44511, 38135]
keranjang ['kranjang', 'kerudung', 'krawang', 'memanjang', 'kerang']

44947 [89778, 17257, 48046, 7857, 13274]
leren ['lerene', 'leres', 'lerem', 'lereh', 'peken']

44998 [60225, 75440, 17189, 3460, 33417]
mriyang ['mriem', 'mriang', 'mriki', 'mriku', 'mroses']

45122 [44072, 9238, 6434, 12702, 5361]
kapak ['kapuk', 'kapas', 'umpak', 'kapang', 'tulak']

45190 [106747, 44824, 18542, 64924, 83122]
graji ['goji', 'gergaji', 'suji', 'ruji', 'baji']

45190 [106747, 44824, 18542, 64924, 83122]
graji ['goji', 'gergaji', 'suji', 'ruji', 'baji']

45649 [88665, 47102, 66521, 19430, 92361]
japa ['tripa', 'rapa', 'datta', 'bedhaya', 'megana']

45688 [46771, 95690, 92769, 55614, 70408]
nongko ['dongko', 'mangko', 'ongko', 'ponco', 'jongko']

45764 [95982, 30803, 48852, 21904, 57997]
moto ['motocross', 'motogp', 'motorcycle', 'motor', 'honda']

46695 [5304, 58103, 20014, 8632, 57569]
kekal ['nakal', 'kenal', 'keker', 'kedal', 'dugal']

46754 [88346, 6122, 30659, 19767, 55496]
ampeyan ['laweyan', 'rakeyan', 'ampang', 'ampar', 'ampana']

47179 [45120, 30787, 11530, 1807, 958]
maklumat ['maklum', 'rapat', 'kaputusan', 'riwayat', 'maksud']

47653 [34318, 34761, 59491, 49899, 46166]
pil ['pel', 'pili', 'pilpres', 'pilm', 'pal']

47949 [19369, 18540, 94471, 52276, 15813]
kathok ['menthok', 'kethok', 'godhok', 'ndhodhok', 'kodhok']

48052 [34418, 49684, 70083, 53500, 12473]
metik ['metot', 'methik', 'kedik', 'ancik', 'meteng']

49358 [112819, 41544, 71971, 58604, 24351]
ambulan ['ambula', 'ambilan', 'ambalan', 'ambulans', 'ambul']

49485 [101924, 65875, 94740, 26463, 18003]
jadwal ['jadwale', 'jajak', 'jadul', 'sujud', 'mekrad']

49485 [101924, 65875, 94740, 26463, 18003]
jadwal ['jadwale', 'jajak', 'jadul', 'sujud', 'mekrad']

49642 [69860, 23150, 12317, 16923, 40334]
formulir ['bagilir', 'formulasi', 'tipologi', 'dalil', 'wulir']

50841 [91863, 41403, 29262, 33738, 9105]
tanduran ['tandurane', 'tandur', 'dhaharan', 'dhasaran', 'ombenan']

52514 [93666, 99982, 18375, 4891, 81591]
pageblug ['pagebluk', 'pagebug', 'njeblug', 'bledug', 'panjeblugan']

53214 [13557, 12514, 6822, 20603, 14677]
laci ['guci', 'topi', 'wangi', 'tangi', 'rapi']

53277 [54625, 69863, 41808, 82822, 104039]
toyan ['tapian', 'boyan', 'babakan', 'leran', 'toyang']

53278 [15058, 88839, 13670, 14089, 39444]
guyonan ['guyon', 'guyonane', 'wetonan', 'guyub', 'boyongan']

54317 [28783, 92653, 42424, 14325, 5736]
lobi ['lobang', 'lobis', 'hobi', 'lobak', 'rabi']

54463 [30997, 20421, 75790, 3069, 39490]
landasan ['landas', 'kabisan', 'fondasi', 'gagasan', 'kasantosan']

55257 [54718, 41655, 56518, 92553, 72826]
sopir ['sipir', 'pipir', 'sampir', 'cipir', 'nyupir']

56654 [109101, 45831, 21249, 23860, 37701]
ganja ['ganje', 'ganjang', 'senja', 'jaja', 'ganjar']

56800 [51027, 2482, 90698, 46741, 98964]
sanding ['banding', 'sandi', 'mading', 'manding', 'keting']

57003 [56175, 41403, 100738, 417, 110524]
taneman ['tanem', 'tandur', 'tancang', 'tandha', 'pangeman']

57642 [47477, 26488, 28262, 85901, 79119]
hamba ['hambali', 'hampa', 'domba', 'hambat', 'hambal']

58775 [53071, 14889, 44139, 41437, 79123]
gaun ['bran', 'gaman', 'baon', 'ubin', 'baran']

60013 [59846, 61569, 96270, 81227, 102972]
rojo ['blanco', 'roja', 'azul', 'negra', 'verdes']

60071 [23033, 1163, 53907, 104784, 48077]
hukuman ['tahanan', 'hukum', 'undangan', 'balasan', 'kontrakan']

60949 [25460, 66913, 25657, 8030, 37519]
kekajengan ['kemajengan', 'kekajenganipun', 'kepentingan', 'kekarepan', 'kaagungan']

60949 [25460, 66913, 25657, 8030, 37519]
kekajengan ['kemajengan', 'kekajenganipun', 'kepentingan', 'kekarepan', 'kaagungan']

61354 [40246, 3731, 28814, 72367, 19611]
krikil ['kerikil', 'krucil', 'kripik', 'krikilan', 'krupuk']

64561 [21311, 46136, 12705, 17706, 29855]
gerbong ['gerbang', 'gembong', 'kendaraan', 'tembong', 'kobongan']

65656 [79232, 32778, 94206, 81093, 94281]
suntikan ['suntik', 'suntingan', 'suntak', 'sunting', 'sintesa']

66578 [9917, 1958, 2004, 70848, 3180]
senengi ['senenge', 'seneng', 'cenenge', 'ubengi', 'mbengi']

69126 [47350, 4591, 26415, 80257, 84508]
lungo ['tuo', 'lunga', 'matte', 'bijis', 'langsam']

71591 [14579, 17789, 39611, 90885, 56659]
bokong ['bokor', 'bokonge', 'obong', 'jocong', 'kopong']

71591 [14579, 17789, 39611, 90885, 56659]
bokong ['bokor', 'bokonge', 'obong', 'jocong', 'kopong']

73474 [8298, 96740, 12766, 82576, 64698]
ambisi ['ambisius', 'ambisine', 'presisi', 'ambungan', 'aktipitas']

73474 [8298, 96740, 12766, 82576, 64698]
ambisi ['ambisius', 'ambisine', 'presisi', 'ambungan', 'aktipitas']

76812 [83609, 38761, 44709, 8347, 26176]
kampret ['retret', 'kampuh', 'ceret', 'potret', 'motret']

78725 [22379, 52658, 60951, 102989, 22389]
pandamel ['pandamelan', 'pandamelipun', 'andamel', 'dhamel', 'ndamel']

78725 [22379, 52658, 60951, 102989, 22389]
pandamel ['pandamelan', 'pandamelipun', 'andamel', 'dhamel', 'ndamel']

78751 [27089, 64511, 43691, 36278, 51344]
guo ['guoqing', 'ying', 'jing', 'feng', 'jie']

80397 [18380, 41671, 60946, 77583, 44946]
bujangan ['bajingan', 'bujang', 'dongengan', 'gedongan', 'bosan']

80709 [32198, 20633, 9641, 82225, 41577]
kesepian ['kesaktian', 'kesurupan', 'kesusu', 'kepandaian', 'kedamaian']

80794 [45719, 58033, 91085, 8068, 13669]
prayaan ['perayaan', 'parayaan', 'preinan', 'praupan', 'prabot']

80794 [45719, 58033, 91085, 8068, 13669]
prayaan ['perayaan', 'parayaan', 'preinan', 'praupan', 'prabot']

82683 [2558, 56566, 3317, 6314, 10037]
elingan ['eling', 'elinga', 'iringan', 'omongan', 'kilangan']

83204 [41450, 41783, 109173, 60793, 72075]
kenduri ['kenduren', 'widuri', 'kendur', 'berduri', 'kendor']

83670 [34444, 33152, 147, 1787, 96325]
roso ['rodo', 'dowo', 'ijo', 'baso', 'ponyo']

83853 [110546, 1418, 91086, 35894, 20513]
menungso ['menungsa', 'sedoyo', 'podo', 'bobojong', 'bedo']

83853 [110546, 1418, 91086, 35894, 20513]
menungso ['menungsa', 'sedoyo', 'podo', 'bobojong', 'bedo']

87396 [44813, 1763, 112575, 40247, 44136]
jiwit ['jijik', 'jidor', 'jujubes', 'jikuk', 'jirak']

88430 [98382, 31162, 8647, 10779, 63898]
persidangan ['pamidangan', 'sidang', 'persilangan', 'pemilu', 'disidang']

89649 [99106, 40917, 2487, 21003, 105683]
simah ['saidah', 'somah', 'temah', 'milah', 'ipah']

89649 [99106, 40917, 2487, 21003, 105683]
simah ['saidah', 'somah', 'temah', 'milah', 'ipah']

91347 [85130, 107100, 81098, 81585, 97200]
pelatian ['pelarian', 'pelatiyan', 'peladen', 'pelacakan', 'pelacuran']

92160 [81661, 41437, 9326, 90081, 105612]
bedhilan ['sedotan', 'ubin', 'bundheran', 'andhalan', 'bedilan']

99115 [93275, 32884, 98928, 67577, 21374]
lilo ['calo', 'tino', 'fio', 'bobo', 'yono']

99800 [52013, 27748, 39123, 11563, 11480]
demit ['lulut', 'tobat', 'enget', 'reget', 'deet']

101639 [95407, 41235, 45150, 102556, 101607]
penthung ['munthu', 'penthul', 'pundhung', 'penyambung', 'penunggu']

103278 [92106, 50801, 18019, 36712, 41584]
pitunjuk ['patunjuk', 'petunjuk', 'panunjuk', 'panunjukkan', 'tutunjuk']

103496 [17943, 78093, 10189, 13517, 109050]
ngentut ['ngenut', 'ngerut', 'ngemut', 'ngetung', 'disentuh']

104217 [16674, 25457, 97984, 79084, 1133]
kebetahan ['kabetahan', 'keluhan', 'kecerahan', 'keutuhan', 'kaendahan']

104217 [16674, 25457, 97984, 79084, 1133]
kebetahan ['kabetahan', 'keluhan', 'kecerahan', 'keutuhan', 'kaendahan']

106361 [19943, 41570, 87181, 105259, 28905]
pipo ['pipa', 'pipi', 'pipiti', 'pimiento', 'pip']

107788 [60022, 13954, 20102, 61124, 101097]
ndukung ['kadukung', 'didukung', 'ndhalangi', 'ndorong', 'ndidik']



Pair translation for k=10
20 [17930, 19939, 30244, 13000, 93746, 83947, 48874, 72749, 8476, 81634]
pucuk ['pucuking', 'pucukan', 'pucukipun', 'pucuke', 'pucukane', 'pupu', 'puhu', 'pucukna', 'pupuk', 'gacuk']

62 [94, 1856, 248, 199, 24837, 448, 272, 960, 72, 70]
dina ['jeung', 'anu', 'nyaeta', 'sarta', 'mangrupakeun', 'kana', 'kalawan', 'keur', 'pikeun', 'nu']

119 [47349, 1264, 4, 52, 110738, 58, 1131, 240, 125, 89394]
dadi ['dadine', 'dados', 'iku', 'minangka', 'dadiake', 'karo', 'duwe', 'kanthi', 'kanggo', 'duwene']

125 [670, 1139, 920, 8, 119, 49, 671, 18336, 240, 99972]
kanggo ['kanggone', 'kangge', 'sajeroning', 'kang', 'dadi', 'lan', 'marang', 'supayane', 'kanthi', 'kanggoku']

125 [670, 1139, 920, 8, 119, 49, 671, 18336, 240, 99972]
kanggo ['kanggone', 'kangge', 'sajeroning', 'kang', 'dadi', 'lan', 'marang', 'supayane', 'kanthi', 'kanggoku']

182 [26498, 43690, 16666, 78837, 54722, 30972, 17847, 44145, 96709, 12329]
kaca ['kacana', 'waca', 'kaku', 'kacane', 'kabaca', 'kaco', 'kacu', 'kacek', 'kake', 'kaci']

193 [18925, 4781, 5849, 57496, 62342, 83016, 7272, 17938, 39346, 14427]
anggota ['member', 'members', 'ketua', 'anggotanya', 'anggotaning', 'anggotan', 'anggotane', 'pemimpin', 'peserta', 'sekretaris']

210 [33861, 10080, 19340, 97162, 22134, 5730, 5885, 94381, 27811, 29819]
dalem ['daleme', 'malem', 'silem', 'polem', 'kalam', 'hayam', 'anom', 'delem', 'agam', 'silam']

213 [5741, 204, 23941, 41911, 1067, 60290, 23497, 25, 49813, 21]
kidul ['selatan', 'lor', 'kidule', 'kidulipun', 'kiduling', 'kidulwetan', 'kiduleun', 'wetan', 'kidulna', 'kulon']

216 [5410, 94808, 61405, 4134, 755, 976, 17905, 10911, 1624, 10942]
wong ['wonge', 'wongan', 'wongsal', 'orang', 'urang', 'warga', 'wargane', 'penduduk', 'umat', 'umate']

216 [5410, 94808, 61405, 4134, 755, 976, 17905, 10911, 1624, 10942]
wong ['wonge', 'wongan', 'wongsal', 'orang', 'urang', 'warga', 'wargane', 'penduduk', 'umat', 'umate']

216 [5410, 94808, 61405, 4134, 755, 976, 17905, 10911, 1624, 10942]
wong ['wonge', 'wongan', 'wongsal', 'orang', 'urang', 'warga', 'wargane', 'penduduk', 'umat', 'umate']

216 [5410, 94808, 61405, 4134, 755, 976, 17905, 10911, 1624, 10942]
wong ['wonge', 'wongan', 'wongsal', 'orang', 'urang', 'warga', 'wargane', 'penduduk', 'umat', 'umate']

244 [2856, 10306, 12160, 23957, 1, 15390, 1536, 11790, 1268, 13443]
aksara ['huruf', 'alfabet', 'aksarane', 'aksarana', 'basa', 'alphabet', 'naskah', 'bahasa', 'teks', 'kanji']

244 [2856, 10306, 12160, 23957, 1, 15390, 1536, 11790, 1268, 13443]
aksara ['huruf', 'alfabet', 'aksarane', 'aksarana', 'basa', 'alphabet', 'naskah', 'bahasa', 'teks', 'kanji']

273 [10911, 7571, 53675, 15992, 1850, 5770, 277, 1577, 275, 3148]
populasi ['penduduk', 'population', 'penduduknya', 'populations', 'jumlah', 'populasine', 'populasina', 'sensus', 'jiwa', 'komunitas']

276 [14904, 54631, 9403, 82392, 1852, 20037, 80456, 70333, 713, 47351]
taun ['tahun', 'taunanu', 'taunan', 'taunipun', 'taunna', 'taune', 'taunieu', 'tauna', 'mangsa', 'taon']

276 [14904, 54631, 9403, 82392, 1852, 20037, 80456, 70333, 713, 47351]
taun ['tahun', 'taunanu', 'taunan', 'taunipun', 'taunna', 'taune', 'taunieu', 'tauna', 'mangsa', 'taon']

281 [1623, 104509, 32358, 38458, 38599, 90655, 4480, 72449, 86775, 56904]
islam ['muslim', 'islamisme', 'islamiyah', 'muslims', 'islami', 'islamis', 'islamic', 'islamisasi', 'islaman', 'islamism']

314 [52752, 864, 35854, 25098, 21240, 1159, 1100, 58458, 52518, 1213]
dewan ['majlis', 'komite', 'conseil', 'senat', 'kongres', 'komisi', 'majelis', 'presidium', 'raad', 'badan']

401 [35159, 5223, 83886, 8427, 15363, 24253, 1169, 6332, 13798, 12817]
posisi ['kedudukan', 'position', 'posisinya', 'lokasi', 'posisine', 'positions', 'status', 'peran', 'posisina', 'pangkat']

402 [13710, 12225, 40932, 53367, 3518, 77806, 108178, 44178, 101251, 104123]
pungkasan ['pungkasaning', 'pungkasane', 'pungkas', 'pungkase', 'pungkasanipun', 'kapungkasan', 'kawitaning', 'wekasaning', 'pungksan', 'pungkasing']

503 [42820, 14064, 80334, 15213, 35778, 1558, 29784, 35037, 7116, 37584]
warta ['wasta', 'warata', 'wartel', 'wara', 'dhata', 'nyata', 'wartawan', 'waris', 'warung', 'panata']

721 [46893, 13506, 3407, 3321, 13460, 9845, 11273, 7580, 839, 10367]
