Pair translation for k=1
62 [62]
71607 [71607, 14591, 17792, 39614, 90896]
bokong ['bokong', 'bokor', 'bokonge', 'obong', 'jocong']

71607 [71607, 14591, 17792, 39614, 90896]
bokong ['bokong', 'bokor', 'bokonge', 'obong', 'jocong']

73489 [73489, 8283, 96757, 12765, 1816]
ambisi ['ambisi', 'ambisius', 'ambisine', 'presisi', 'prestasi']

73489 [73489, 8283, 96757, 12765, 1816]
ambisi ['ambisi', 'ambisius', 'ambisine', 'presisi', 'prestasi']

76827 [76827, 83623, 38765, 44714, 8335]
kampret ['kampret', 'retret', 'kampuh', 'ceret', 'potret']

78740 [78740, 22387, 52667, 60959, 103018]
pandamel ['pandamel', 'pandamelan', 'pandamelipun', 'andamel', 'dhamel']

78740 [78740, 22387, 52667, 60959, 103018]
pandamel ['pandamel', 'pandamelan', 'pandamelipun', 'andamel', 'dhamel']

78766 [78766, 27083, 43696, 64522, 51349]
guo ['guo', 'guoqing', 'jing', 'ying', 'jie']

80411 [80411, 18388, 41675, 60954, 77597]
bujangan ['bujangan', 'bajingan', 'bujang', 'dongengan', 'gedongan']

80723 [80723, 32203, 20633, 9652, 82239]
kesepian ['kesepian', 'kesaktian', 'kesurupan', 'kesusu', 'kepandaian']

80808 [80808, 45725, 58041, 91096, 8080]
prayaan ['prayaan', 'perayaan', 'parayaan', 'preinan', 'praupan']

80808 [80808, 45725, 58041, 91096, 8080]
prayaan ['prayaan', 'perayaan', 'parayaan', 'preinan', 'praupan']

82697 [82697, 2558, 56573, 3317, 6318]
elingan ['elingan', 'eling', 'elinga', 'iringan', 'omongan']

83218 [83218, 41448, 41775, 109212, 60801]
kenduri ['kenduri', 'kenduren', 'widuri', 'kendur', 'berduri']

83684 [83684, 34450, 33154, 147, 1787]
roso ['roso', 'rodo', 'dowo', 'ijo', 'baso']

83867 [83867, 110592, 1418, 91097, 35897]
menungso ['menungso', 'menungsa', 'sedoyo', 'podo', 'bobojong']

83867 [83867, 110592, 1418, 91097, 35897]
menungso ['menungso', 'menungsa', 'sedoyo', 'podo', 'bobojong']

87405 [87405, 44814, 1763, 112648, 40250]
jiwit ['jiwit', 'jijik', 'jidor', 'jujubes', 'jikuk']

88440 [88440, 98402, 31166, 8666, 10798]
persidangan ['persidangan', 'pamidangan', 'sidang', 'persilangan', 'pemilu']

89659 [89659, 99125, 40920, 2487, 20998]
simah ['simah', 'saidah', 'somah', 'temah', 'milah']

89659 [89659, 99125, 40920, 2487, 20998]
simah ['simah', 'saidah', 'somah', 'temah', 'milah']

91358 [91358, 85142, 107137, 81111, 81599]
pelatian ['pelatian', 'pelarian', 'pelatiyan', 'peladen', 'pelacakan']

92171 [92171, 81675, 41441, 9328, 90091]
bedhilan ['bedhilan', 'sedotan', 'ubin', 'bundheran', 'andhalan']

99134 [99134, 93289, 32887, 98947, 67587]
lilo ['lilo', 'calo', 'tino', 'fio', 'bobo']

99819 [99819, 52018, 27750, 39125, 11485]
demit ['demit', 'lulut', 'tobat', 'enget', 'deet']

101664 [101664, 95423, 41235, 45152, 101633]
penthung ['penthung', 'munthu', 'penthul', 'pundhung', 'penunggu']

103308 [103308, 92117, 50807, 18018, 36716]
pitunjuk ['pitunjuk', 'patunjuk', 'petunjuk', 'panunjuk', 'panunjukkan']

103523 [103523, 17943, 78107, 10188, 13521]
ngentut ['ngentut', 'ngenut', 'ngerut', 'ngemut', 'ngetung']

104245 [104245, 16678, 25463, 98004, 79099]
kebetahan ['kebetahan', 'kabetahan', 'keluhan', 'kecerahan', 'keutuhan']

104245 [104245, 16678, 25463, 98004, 79099]
kebetahan ['kebetahan', 'kabetahan', 'keluhan', 'kecerahan', 'keutuhan']

106397 [106397, 19946, 41584, 87191, 105290]
pipo ['pipo', 'pipa', 'pipi', 'pipiti', 'pimiento']

107823 [107823, 60030, 13945, 101120, 20103]
ndukung ['ndukung', 'kadukung', 'didukung', 'ndidik', 'ndhalangi']



Pair translation for k=10
62 [62, 94, 1856, 248, 199, 24830, 448, 960, 272, 72]
dina ['dina', 'jeung', 'anu', 'nyaeta', 'sarta', 'mangrupakeun', 'kana', 'keur', 'kalawan', 'pikeun']

119 [119, 47354, 1264, 4, 52, 58, 1131, 125, 110784, 240]
dadi ['dadi', 'dadine', 'dados', 'iku', 'minangka', 'karo', 'duwe', 'kanggo', 'dadiake', 'kanthi']

125 [125, 670, 1139, 920, 119, 49, 8, 671, 18336, 240]
kanggo ['kanggo', 'kanggone', 'kangge', 'sajeroning', 'dadi', 'lan', 'kang', 'marang', 'supayane', 'kanthi']

125 [125, 670, 1139, 920, 119, 49, 8, 671, 18336, 240]
kanggo ['kanggo', 'kanggone', 'kangge', 'sajeroning', 'dadi', 'lan', 'kang', 'marang', 'supayane', 'kanthi']

210 [210, 33864, 10097, 19342, 97180, 22145, 5730, 5883, 94397, 29822]
dalem ['dalem', 'daleme', 'malem', 'silem', 'polem', 'kalam', 'hayam', 'anom', 'delem', 'silam']

216 [216, 5410, 94824, 61413, 4134, 755, 976, 17908, 10918, 1624]
wong ['wong', 'wonge', 'wongan', 'wongsal', 'orang', 'urang', 'warga', 'wargane', 'penduduk', 'umat']

216 [216, 5410, 94824, 61413, 4134, 755, 976, 17908, 10918, 1624]
wong ['wong', 'wonge', 'wongan', 'wongsal', 'orang', 'urang', 'warga', 'wargane', 'penduduk', 'umat']

216 [216, 5410, 94824, 61413, 4134, 755, 976, 17908, 10918, 1624]
wong ['wong', 'wonge', 'wongan', 'wongsal', 'orang', 'urang', 'warga', 'wargane', 'penduduk', 'umat']

216 [216, 5410, 94824, 61413, 4134, 755, 976, 17908, 10918, 1624]
wong ['wong', 'wonge', 'wongan', 'wongsal', 'orang', 'urang', 'warga', 'wargane', 'penduduk', 'umat']

244 [244, 2856, 10295, 12160, 23949, 1, 15384, 1536, 11784, 1268]
aksara ['aksara', 'huruf', 'alfabet', 'aksarane', 'aksarana', 'basa', 'alphabet', 'naskah', 'bahasa', 'teks']

244 [244, 2856, 10295, 12160, 23949, 1, 15384, 1536, 11784, 1268]
aksara ['aksara', 'huruf', 'alfabet', 'aksarane', 'aksarana', 'basa', 'alphabet', 'naskah', 'bahasa', 'teks']

276 [276, 14913, 54637, 9415, 82406, 1852, 20037, 80470, 70347, 713]
taun ['taun', 'tahun', 'taunanu', 'taunan', 'taunipun', 'taunna', 'taune', 'taunieu', 'tauna', 'mangsa']

314 [314, 52765, 864, 35851, 21235, 25107, 1159, 1100, 52526, 58466]
dewan ['dewan', 'majlis', 'komite', 'conseil', 'kongres', 'senat', 'komisi', 'majelis', 'raad', 'presidium']

402 [402, 13716, 12235, 40938, 53375, 3518, 77820, 108215, 44181, 101275]
pungkasan ['pungkasan', 'pungkasaning', 'pungkasane', 'pungkas', 'pungkase', 'pungkasanipun', 'kapungkasan', 'kawitaning', 'wekasaning', 'pungksan']

503 [503, 42825, 14070, 80348, 15221, 35791, 1558, 35037, 29786, 7119]
warta ['warta', 'wasta', 'warata', 'wartel', 'wara', 'dhata', 'nyata', 'waris', 'wartawan', 'warung']

721 [721, 46896, 13511, 3407, 3321, 13467, 9872, 11278, 7594, 839]
durung ['durung', 'durunge', 'wurung', 'kapungkur', 'asring', 'sanggup', 'patut', 'kalorone', 'bingung', 'sanggeus']

752 [752, 26349, 30717, 60512, 2659, 1500, 37651, 22333, 6103, 13752]
perang ['perang', 'peperangan', 'pertempuran', 'guerre', 'war', 'konflik', 'guerra', 'battle', 'serangan', 'tentara']

799 [799, 28708, 94610, 22276, 103249, 70709, 72434, 109317, 25973, 82368]
cathetan ['cathetan', 'cathatan', 'chathetan', 'cathethan', 'cathrtan', 'cthetan', 'cathetane', 'cathet', 'padhetan', 'catheten']

800 [800, 64526, 43615, 27444, 25191, 38281, 599, 186, 83759, 10819]
suku ['suku', 'sukune', 'tribe', 'sukuna', 'klan', 'sukubangsa', 'kelompok', 'kategori', 'tribus', 'sukuh']

803 [803, 3791, 7023, 17323, 3827, 3562, 68396, 1451, 6561, 19617]
sumber ['sumber', 'sumbering', 'source', 'sources', 'sumberipun', 'sumbere', 'fonte', 'bahan', 'saluran', 'sumberna']

872 [872, 6808, 16162, 66232, 52616, 10599, 96014, 19686, 1321, 8018]
panggonan ['panggonan', 'panggonane', 'panganggonan', 'panggona', 'sapanggonan', 'panggon', 'panggoan', 'enggonan', 'panggenan', 'panggunan']

872 [872, 6808, 16162, 66232, 52616, 10599, 96014, 19686, 1321, 8018]
panggonan ['panggonan', 'panggonane', 'panganggonan', 'panggona', 'sapanggonan', 'panggon', 'panggoan', 'enggonan', 'panggenan', 'panggunan']

875 [875, 624, 10404, 109103, 28893, 81324, 29542, 9942, 5056, 105221]
candhi ['candhi', 'candi', 'candhu', 'candhine', 'candhisari', 'sendhi', 'candu', 'sandhi', 'candra', 'kadhi']

887 [887, 4977, 87861, 14439, 30961, 5866, 315, 317, 12838, 17938]
wakil ['wakil', 'wakile', 'wakilipun', 'sekretaris', 'pejabat', 'ketua', 'perwakilan', 'presiden', 'kepala', 'pemimpin']

888 [888, 2481, 9181, 35029, 8850, 9530, 54378, 18329, 8809, 3099]
usaha ['usaha', 'upaya', 'kerja', 'usahane', 'efforts', 'usahana', 'berusaha', 'kegiatan', 'effort', 'tindakan']

976 [976, 62559, 17908, 23833, 110926, 10918, 13696, 216, 27252, 316]
warga ['warga', 'warganing', 'wargane', 'wargana', 'warganet', 'penduduk', 'masyarakat', 'wong', 'residents', 'rakyat']

976 [976, 62559, 17908, 23833, 110926, 10918, 13696, 216, 27252, 316]
warga ['warga', 'warganing', 'wargane', 'wargana', 'warganet', 'penduduk', 'masyarakat', 'wong', 'residents', 'rakyat']

1070 [1070, 35790, 52583, 111, 23366, 91568, 1365, 20509, 787, 2937]
saiki ['saiki', 'saikine', 'saiku', 'kiwari', 'sapuniki', 'saiket', 'sapunika', 'nowadays', 'harita', 'biyen']

1087 [1087, 54949, 21350, 89528, 54078, 59552, 13984, 22613, 12420, 39944]
istana ['istana', 'palazzo', 'palace', 'paleis', 'palais', 'palacio', 'gedung', 'bangunan', 'hotel', 'pałac']

1143 [1143, 44238, 362, 19566, 7036, 30651, 13372, 3605, 19222, 105336]
ukara ['ukara', 'ukura', 'swara', 'ukiran', 'ukarane', 'ukar', 'ukir', 'ukaranipun', 'sikara', 'ukha']

1181 [1181, 3958, 29602, 90775, 108906, 75531, 91885, 101875, 35061, 28467]
tiyang ['tiyang', 'tiyangipun', 'moyang', 'penyayang', 'tiyange', 'tiwi', 'priyang', 'moyangipun', 'hiyang', 'eyang']

1192 [1192, 71448, 3367, 104283, 3947, 16878, 33481, 73031, 67460, 15063]
cariyos ['cariyos', 'criyos', 'cariyosipun', 'cariyosaken', 'rumiyin', 'kapitadosan', 'ukiyo', 'rumiyinipun', 'pawartos', 'kanyatan']

1277 [1277, 49490, 2057, 7919, 8286, 6315, 67814, 4758, 93857, 31863]
ide ['ide', 'ideu', 'konsep', 'ideologi', 'proposal', 'pandangan', 'ideuna', 'idea', 'idene', 'idena']

1284 [1284, 27826, 22407, 18479, 765, 38, 6389, 27838, 775, 1283]
padang ['padang', 'padangpanjang', 'padangan', 'sumatera', 'lampung', 'sumatra', 'bogor', 'siak', 'aceh', 'medan']

1304 [1304, 38471, 14573, 11618, 57943, 65055, 70755, 85859, 51520, 48114]
perasaan ['perasaan', 'siksaan', 'perasaane', 'rarasaan', 'kebiasaan', 'paksaan', 'kebinasaan', 'perasa', 'kakuasaan', 'kekuwasaan']

1304 [1304, 38471, 14573, 11618, 57943, 65055, 70755, 85859, 51520, 48114]
perasaan ['perasaan', 'siksaan', 'perasaane', 'rarasaan', 'kebiasaan', 'paksaan', 'kebinasaan', 'perasa', 'kakuasaan', 'kekuwasaan']

1305 [1305, 14958, 24837, 18826, 21987, 98854, 10799, 37231, 25542, 1790]
pribadi ['pribadi', 'pribadine', 'pribadina', 'privat', 'keluarga', 'keluarganya', 'personal', 'rasmi', 'publik', 'biografi']

1305 [1305, 14958, 24837, 18826, 21987, 98854, 10799, 37231, 25542, 1790]
pribadi ['pribadi', 'pribadine', 'pribadina', 'privat', 'keluarga', 'keluarganya', 'personal', 'rasmi', 'publik', 'biografi']

1393 [1393, 66731, 11657, 109121, 29489, 40197, 10385, 87870, 72368, 21649]
upah ['upah', 'opah', 'upas', 'upadi', 'upih', 'upa', 'ulah', 'kekah', 'udah', 'ogah']

1400 [1400, 1960, 16621, 86805, 53854, 36663, 61210, 43682, 2704, 67175]
karangan ['karangan', 'karangane', 'penulisan', 'karanganana', 'caritaan', 'penerbitan', 'karanganipun', 'ditulisan', 'anggitan', 'novelna']

1400 [1400, 1960, 16621, 86805, 53854, 36663, 61210, 43682, 2704, 67175]
karangan ['karangan', 'karangane', 'penulisan', 'karanganana', 'caritaan', 'penerbitan', 'karanganipun', 'ditulisan', 'anggitan', 'novelna']

1418 [1418, 17701, 41720, 111178, 20519, 36789, 96341, 10091, 7749, 64977]
sedoyo ['sedoyo', 'supoyo', 'sedo', 'lodoyo', 'bedo', 'seko', 'ponyo', 'maido', 'mboyong', 'sajodho']

1424 [1424, 38831, 18850, 74267, 17769, 33980, 40160, 23503, 59631, 1916]
mata ['mata', 'matanya', 'matamu', 'matan', 'matane', 'matana', 'matah', 'matakna', 'matador', 'bala']

1527 [1527, 10760, 28757, 29461, 14905, 32766, 8331, 39006, 43647, 1138]
lemah ['lemah', 'lemahe', 'celah', 'basah', 'limbah', 'kolah', 'lemak', 'abuh', 'lemari', 'endah']

1527 [1527, 10760, 28757, 29461, 14905, 32766, 8331, 39006, 43647, 1138]
lemah ['lemah', 'lemahe', 'celah', 'basah', 'limbah', 'kolah', 'lemak', 'abuh', 'lemari', 'endah']

1551 [1551, 3894, 3307, 31471, 88091, 1860, 50924, 8153, 15364, 61254]
karakter ['karakter', 'character', 'watak', 'karakterisasi', 'karaktere', 'figur', 'karakterna', 'karakteristik', 'characters', 'karakteripun']

1608 [1608, 44418, 7506, 8075, 3346, 2081, 15724, 3178, 46571, 10264]
obah ['obah', 'obahe', 'obahan', 'obahing', 'owah', 'omah', 'pilih', 'butuh', 'obahna', 'usah']

1641 [1641, 11183, 8183, 43935, 8461, 92136, 3339, 13530, 610, 22926]
rupa ['rupa', 'rupaning', 'rupana', 'rupak', 'rupane', 'rupae', 'maneka', 'sababara', 'sababaraha', 'berbagai']

1648 [1648, 14554, 19536, 19751, 5515, 53854, 38747, 11180, 441, 17535]
carita ['carita', 'cerita', 'kisah', 'caritaning', 'caritane', 'caritaan', 'caritana', 'legenda', 'novel', 'caritan']

1713 [1713, 34416, 43376, 16438, 45804, 134, 101118, 7298, 2423, 56653]
dhusun ['dhusun', 'dhistrik', 'dhinas', 'dhosen', 'dhukuh', 'laladan', 'laladanipun', 'dhindhing', 'dhiri', 'dhuwung']

1876 [1876, 3143, 4836, 1687, 1643, 3489, 11180, 100697, 5794, 922]
tradisi ['tradisi', 'ritual', 'tradition', 'tradisional', 'budaya', 'traditions', 'legenda', 'tradisine', 'sejarah', 'adat']

1884 [1884, 21480, 18477, 18488, 42395, 46437, 28228, 38509, 18091, 47921]
kembang ['kembang', 'kembangan', 'kembung', 'kembange', 'kembangna', 'kemuning', 'kambang', 'lombang', 'kombang', 'barangbang']

1884 [1884, 21480, 18477, 18488, 42395, 46437, 28228, 38509, 18091, 47921]
kembang ['kembang', 'kembangan', 'kembung', 'kembange', 'kembangna', 'kemuning', 'kambang', 'lombang', 'kombang', 'barangbang']

1895 [1895, 49304, 56653, 8973, 2469, 9066, 44928, 7724, 35741, 34564]
dhuwit ['dhuwit', 'dhuwite', 'dhuwung', 'kaluwihan', 'linuwih', 'kaluwihane', 'kluwung', 'panuwun', 'dhuwet', 'kaleuwihan']

1908 [1908, 80454, 79219, 101588, 2968, 39021, 101509, 53911, 32947, 8443]
lanang ['lanang', 'lanag', 'lanange', 'lanangan', 'sulung', 'lanan', 'dading', 'sulunge', 'kakang', 'larang']

1908 [1908, 80454, 79219, 101588, 2968, 39021, 101509, 53911, 32947, 8443]
lanang ['lanang', 'lanag', 'lanange', 'lanangan', 'sulung', 'lanan', 'dading', 'sulunge', 'kakang', 'larang']

1909 [1909, 55290, 5346, 6724, 19068, 26331, 21934, 52889, 43802, 37441]
wadon ['wadon', 'wadone', 'wadhon', 'wajar', 'wadana', 'wajan', 'waja', 'wadhi', 'wado', 'wadah']

1909 [1909, 55290, 5346, 6724, 19068, 26331, 21934, 52889, 43802, 37441]
wadon ['wadon', 'wadone', 'wadhon', 'wajar', 'wadana', 'wajan', 'waja', 'wadhi', 'wado', 'wadah']

1921 [1921, 109237, 66317, 61928, 44323, 47344, 38385, 9709, 64785, 88258]
bengi ['bengi', 'bengen', 'bengine', 'bengis', 'benget', 'bengek', 'bengkah', 'bengkong', 'bengok', 'mengi']

1992 [1992, 23251, 19997, 12299, 3380, 563, 84861, 1178, 3635, 74410]
tata ['tata', 'tatacara', 'tatanan', 'tatabasa', 'tatamba', 'tatanen', 'tatapan', 'tatangga', 'tatahan', 'tataning']

2063 [2063, 936, 971, 38157, 66, 74, 50464, 248, 2092, 2193]
bagean ['bagean', 'deukeut', 'tina', 'nganjrek', 'mangrupa', 'hiji', 'bageanna', 'nyaeta', 'sedengkeun', 'teh']

2081 [2081, 10382, 108950, 6748, 1608, 91933, 63834, 4689, 3346, 10115]
omah ['omah', 'omahe', 'omahing', 'imah', 'obah', 'omat', 'omahku', 'umah', 'owah', 'wadhah']

2081 [2081, 10382, 108950, 6748, 1608, 91933, 63834, 4689, 3346, 10115]
omah ['omah', 'omahe', 'omahing', 'imah', 'obah', 'omat', 'omahku', 'umah', 'owah', 'wadhah']

2178 [2178, 5816, 2248, 3410, 44246, 43482, 1911, 23338, 853, 50694]
mlebu ['mlebu', 'mlayu', 'mlebune', 'mlebet', 'klebu', 'melebu', 'melu', 'mlampah', 'milu', 'biyantu']

2318 [2318, 1651, 7692, 24140, 28924, 4334, 35000, 34609, 55938, 4329]
rama ['rama', 'ramayana', 'ramawijaya', 'krishna', 'ramadhan', 'indra', 'ramakien', 'ramaparasu', 'ramadan', 'sita']

2318 [2318, 1651, 7692, 24140, 28924, 4334, 35000, 34609, 55938, 4329]
rama ['rama', 'ramayana', 'ramawijaya', 'krishna', 'ramadhan', 'indra', 'ramakien', 'ramaparasu', 'ramadan', 'sita']

2405 [2405, 28274, 30406, 10287, 10402, 6302, 18125, 97769, 100158, 92415]
gawe ['gawe', 'gawa', 'ngawe', 'gawean', 'gawene', 'nggawe', 'gaweane', 'gaweyan', 'gawane', 'mergawe']

2434 [2434, 13965, 53125, 31387, 318, 60910, 55555, 5723, 2244, 13402]
pilihan ['pilihan', 'pilihane', 'kandidat', 'pemilihan', 'dipilih', 'pilihanipun', 'memilih', 'calon', 'hadiah', 'alternatif']

2482 [2482, 9942, 41734, 75448, 4226, 32556, 56807, 22881, 55070, 97536]
sandi ['sandi', 'sandhi', 'mandi', 'dasi', 'budi', 'sendi', 'sanding', 'korsi', 'sandina', 'bondi']

2482 [2482, 9942, 41734, 75448, 4226, 32556, 56807, 22881, 55070, 97536]
sandi ['sandi', 'sandhi', 'mandi', 'dasi', 'budi', 'sendi', 'sanding', 'korsi', 'sandina', 'bondi']

2519 [2519, 7112, 92943, 95594, 42314, 39622, 8345, 42612, 6555, 19082]
banyu ['banyu', 'banyune', 'banyunan', 'banyon', 'banyol', 'banyan', 'banjir', 'banji', 'penyu', 'ban']

2562 [2562, 49281, 1737, 12463, 15611, 13495, 23376, 21887, 1911, 127]
padu ['padu', 'padhu', 'adu', 'lucu', 'mangu', 'dangu', 'estu', 'antu', 'melu', 'dudu']

2583 [2583, 46640, 52528, 30990, 8733, 77275, 3999, 5961, 82479, 24720]
tumindak ['tumindak', 'tumindakan', 'tumindaking', 'tumindakipun', 'tumindake', 'bertindak', 'tumrap', 'tumindhak', 'tumpuan', 'tumut']

2596 [2596, 24078, 25555, 2652, 37759, 32765, 24487, 1800, 44191, 90819]
asih ['asih', 'asihan', 'asah', 'sih', 'icih', 'asik', 'ajrih', 'manah', 'alah', 'apah']

2596 [2596, 24078, 25555, 2652, 37759, 32765, 24487, 1800, 44191, 90819]
asih ['asih', 'asihan', 'asah', 'sih', 'icih', 'asik', 'ajrih', 'manah', 'alah', 'apah']

2666 [2666, 19680, 96003, 105812, 64947, 31748, 40206, 990, 21864, 101017]
tembok ['tembok', 'temboke', 'tembokipun', 'tembokan', 'gembok', 'tembak', 'tembokna', 'tembang', 'tembakan', 'tembor']

2706 [2706, 17840, 8954, 3247, 8827, 91949, 10218, 26271, 92677, 31294]
situs ['situs', 'sito', 'website', 'portal', 'site', 'pagina', 'web', 'webpage', 'webcast', 'profil']

2804 [2804, 87195, 21563, 7115, 2853, 29514, 36762, 79590, 44859, 26390]
lare ['lare', 'lere', 'lawe', 'sare', 'sore', 'sere', 'tere', 'tase', 'lari', 'tile']

2804 [2804, 87195, 21563, 7115, 2853, 29514, 36762, 79590, 44859, 26390]
lare ['lare', 'lere', 'lawe', 'sare', 'sore', 'sere', 'tere', 'tase', 'lari', 'tile']

2851 [2851, 5333, 5203, 28709, 24168, 38820, 35816, 96286, 796, 29755]
biru ['biru', 'kuning', 'putih', 'hijau', 'merah', 'berwarna', 'hitam', 'azul', 'emas', 'violet']

2859 [2859, 56131, 13652, 70220, 104005, 5350, 2153, 1357, 16419, 13402]
tambahan ['tambahan', 'optional', 'tambahanna', 'bonus', 'tambahanipun', 'ekstra', 'khusus', 'campuran', 'supplement', 'alternatif']

2977 [2977, 1948, 9462, 88036, 12438, 50607, 18022, 14017, 3884, 43339]
sekolah ['sekolah', 'sekolahan', 'school', 'escola', 'pendidikan', 'szkoła', 'perguruan', 'smp', 'schools', 'sekolahe']

3095 [3095, 106858, 10194, 45350, 32233, 7746, 24836, 110106, 49187, 65579]
nglakoni ['nglakoni', 'nglakoke', 'nglakokake', 'nglaksanakake', 'nglakokaken', 'ngleboni', 'ngalakonan', 'ngelakoni', 'nglaksanakaken', 'nglaksanaake']

3180 [3180, 19027, 41006, 66588, 23527, 99852, 28211, 25604, 71528, 19480]
mbengi ['mbengi', 'sawengi', 'mbengok', 'senengi', 'kadenge', 'mboseni', 'ngenget', 'didenge', 'ubenge', 'mbeksa']

3181 [3181, 107524, 32777, 27111, 27395, 62707, 83863, 9245, 47409, 12821]
lintang ['lintang', 'lintan', 'lintangipun', 'antarlintang', 'lintange', 'antarbentang', 'antarbintang', 'konstelasi', 'protolintang', 'lintas']

3194 [3194, 5230, 15802, 6201, 79940, 43009, 46082, 15040, 92154, 95084]
joged ['joged', 'joget', 'jogetan', 'jogedan', 'jog', 'joglo', 'gudeg', 'jogja', 'sledrek', 'jogging']

3360 [3360, 3607, 29124, 11458, 43706, 45895, 44485, 5433, 13286, 22645]
dalu ['dalu', 'wengi', 'pukul', 'minggu', 'sejam', 'sabendina', 'ajal', 'seminggu', 'natal', 'malam']

3720 [3720, 20852, 92620, 20586, 26561, 10408, 36084, 29509, 82952, 89470]
wedhus ['wedhus', 'wedhuse', 'kaldhu', 'wedhok', 'dhadhu', 'wudhu', 'lendhut', 'tundhun', 'tandhuk', 'mendhut']

3770 [3770, 8160, 3033, 25581, 7739, 2029, 1318, 6764, 13577, 7302]
hubungan ['hubungan', 'kontak', 'relations', 'hubungannana', 'relationship', 'interaksi', 'hubunganipun', 'hubunganana', 'diplomatik', 'relationships']

3869 [3869, 22043, 93819, 28999, 16759, 74189, 41573, 41177, 91417, 31707]
paguyuban ['paguyuban', 'paguron', 'panyaluyuan', 'prusahaan', 'pawiyaran', 'perundhingan', 'paguyangan', 'paguneman', 'kapramukaan', 'kepandhuan']

4277 [4277, 9231, 93383, 19737, 19973, 43931, 10357, 36602, 46443, 43254]
jagad ['jagad', 'jagat', 'jagading', 'jagating', 'ragad', 'jagate', 'jaga', 'saabad', 'klad', 'jagoan']

4594 [4594, 93698, 44787, 40865, 103491, 60569, 4595, 69609, 71094, 99109]
emak ['emak', 'norak', 'yuk', 'luluk', 'amak', 'esok', 'mbak', 'mamak', 'isak', 'colak']

4594 [4594, 93698, 44787, 40865, 103491, 60569, 4595, 69609, 71094, 99109]
emak ['emak', 'norak', 'yuk', 'luluk', 'amak', 'esok', 'mbak', 'mamak', 'isak', 'colak']

4594 [4594, 93698, 44787, 40865, 103491, 60569, 4595, 69609, 71094, 99109]
emak ['emak', 'norak', 'yuk', 'luluk', 'amak', 'esok', 'mbak', 'mamak', 'isak', 'colak']

4594 [4594, 93698, 44787, 40865, 103491, 60569, 4595, 69609, 71094, 99109]
emak ['emak', 'norak', 'yuk', 'luluk', 'amak', 'esok', 'mbak', 'mamak', 'isak', 'colak']

4595 [4595, 6496, 66409, 17541, 7061, 14413, 42591, 23795, 99123, 72016]
mbak ['mbak', 'mbah', 'mpok', 'kak', 'umak', 'mbako', 'mbathik', 'nyak', 'mbake', 'piek']

4642 [4642, 20277, 623, 51454, 6436, 6294, 42597, 76732, 12800, 36183]
pelabuhan ['pelabuhan', 'port', 'kapal', 'ports', 'pantai', 'teluk', 'danau', 'shipping', 'bandara', 'harbour']

4688 [4688, 18849, 6647, 30619, 14829, 44680, 71780, 29461, 90372, 66105]
bocah ['bocah', 'bocahe', 'cah', 'buruh', 'panah', 'bolah', 'budah', 'basah', 'ceh', 'papah']

4698 [4698, 4854, 12726, 6086, 2163, 103662, 42545, 69962, 8111, 85859]
sarapan ['sarapan', 'sarap', 'serapan', 'garapan', 'saragam', 'sasapan', 'celupan', 'asakan', 'saraf', 'perasa']

4820 [4820, 27505, 12055, 45257, 96306, 16101, 9521, 45225, 12583, 27462]
utek ['utek', 'uteuk', 'otak', 'utak', 'uteke', 'orok', 'watuk', 'telek', 'sisik', 'torek']

4849 [4849, 93656, 106790, 20586, 8276, 39479, 45209, 16077, 93847, 21037]
wedok ['wedok', 'wedoke', 'wedokan', 'wedhok', 'wedang', 'weduk', 'wedus', 'wedhi', 'wedhoke', 'wedal']

4891 [4891, 42729, 43110, 10429, 70065, 43932, 12356, 10024, 63226, 96949]
bledug ['bledug', 'blegudreg', 'bledheg', 'gedebog', 'bleg', 'gedheg', 'jubleg', 'gludhug', 'beledugan', 'bebedhag']

5300 [5300, 79783, 67062, 9169, 90719, 20837, 54753, 11756, 97624, 72848]
penonton ['penonton', 'panonton', 'penontone', 'panon', 'pengontrol', 'pangon', 'pangunjung', 'penutur', 'penyelam', 'panuntut']

5323 [5323, 1301, 89487, 105185, 53413, 4829, 3919, 14992, 31790, 74419]
wayahe ['wayahe', 'wayah', 'sawahe', 'turahe', 'wilahe', 'sirahe', 'wayangan', 'wayange', 'wayahipun', 'lampahe']

5329 [5329, 56390, 7169, 4859, 54449, 19540, 16830, 14920, 41738, 44255]
sekar ['sekar', 'sekat', 'sekaran', 'sekang', 'sekam', 'sekak', 'sekawan', 'saur', 'satar', 'punar']

5329 [5329, 56390, 7169, 4859, 54449, 19540, 16830, 14920, 41738, 44255]
sekar ['sekar', 'sekat', 'sekaran', 'sekang', 'sekam', 'sekak', 'sekawan', 'saur', 'satar', 'punar']

5407 [5407, 91880, 96166, 102698, 39094, 9828, 6931, 97723, 71892, 52633]
arahe ['arahe', 'gerakane', 'arahipun', 'ujunge', 'tekanane', 'jarake', 'tangane', 'arahane', 'gelombange', 'alirane']

5527 [5527, 27798, 83848, 91539, 41766, 44204, 5988, 7394, 73283, 10197]
