Pair translation for k=1
20 [17933]
sedulur ['sedulure', 'seduluran', 'seduluripun', 'sedhulure', 'sedhulur']

16091 [1907, 29615, 95379, 15420, 84802]
sedulur ['sedulure', 'seduluran', 'seduluripun', 'sedhulure', 'sedhulur']

16091 [1907, 29615, 95379, 15420, 84802]
sedulur ['sedulure', 'seduluran', 'seduluripun', 'sedhulure', 'sedhulur']

16381 [30961, 18869, 31319, 31560, 5862]
pegawai ['pejabat', 'officer', 'pekerja', 'pengarah', 'kapten']

16764 [3692, 26453, 3408, 90688, 82125]
dinten ['dintenipun', 'swanten', 'kinten', 'dintenna', 'dintenan']

17367 [45381, 38509, 44718, 44719, 96939]
lomba ['lomban', 'lombang', 'lompat', 'lompatan', 'lelomban']

17417 [57458, 49710, 35386, 8267, 487]
perpustakaan ['biblioteca', 'bibliotheque', 'bibliotheca', 'library', 'buku']

17527 [6064, 2003, 103119, 95039, 101922]
gendhis ['gendhing', 'gendheng', 'gendhisipun', 'kudhis', 'gendhang']

17667 [69969, 19789, 23277, 74329, 23114]
pita ['pitapak', 'pitakon', 'peti', 'pitarubak', 'pista']

18010 [88970, 56788, 39567, 21028, 9709]
langgeng ['cengeng', 'ganggeng', 'rengeng', 'sugeng', 'bengkong']

18347 [66852, 98078, 90823, 79939, 31451]
bayaran ['bayar', 'bayarane', 'penasaran', 'penalaran', 'sigaran']

18390 [48344, 45033, 63653, 45206, 9551]
sumpah ['sumpahe', 'tumpah', 'sumpahna', 'bersumpah', 'sampah']

18390 [48344, 45033, 63653, 45206, 9551]
sumpah ['sumpahe', 'tumpah', 'sumpahna', 'bersumpah', 'sampah']

18642 [77368, 43374, 84998, 103715, 91812]
salad ['salade', 'salat', 'salada', 'salata', 'spiced']

18718 [46206, 92114, 4831, 80895, 19234]
tato ['toga', 'legato', 'telo', 'pose', 'teken']

18872 [1215, 7027, 101278, 98987, 87544]
wali ['walikota', 'walikan', 'walibi', 'waline', 'walikat']

18889 [4528, 32248, 9339, 87517, 25482]
internal ['interior', 'internally', 'external', 'interna', 'intern']

18971 [493, 63155, 14656, 12153, 16903]
mahasiswa ['pelajar', 'mahasiswane', 'students', 'siswa', 'student']

19046 [98421, 44641, 56862, 19126, 6220]
purnama ['purnamasari', 'purna', 'purnima', 'purwana', 'purnawarman']

19202 [21541, 1615, 6883, 78322, 225]
lawang ['lawange', 'lawakan', 'lapang', 'lawangan', 'lawas']

19202 [21541, 1615, 6883, 78322, 225]
lawang ['lawange', 'lawakan', 'lapang', 'lawangan', 'lawas']

19202 [21541, 1615, 6883, 78322, 225]
lawang ['lawange', 'lawakan', 'lapang', 'lawangan', 'lawas']

19217 [42877, 18044, 30753, 19098, 79931]
asta ['astagina', 'astane', 'astani', 'ehe', 'astacala']

19273 [23464, 23390, 27707, 83710, 3384]
biksu ['biksuni', 'bhiksu', 'bikang', 'biku', 'bibit']

19329 [42899, 19297, 16697, 36853, 981]
kitha ['ibukutha', 'guha', 'bendha', 'petha', 'tlatah']

19609 [76831, 44865, 94061, 44960, 6475]
pedhes ['pedhet', 'pemanis', 'pedhese', 'ludhes', 'pedes']

19741 [13948, 36590, 9023, 26035, 45143]
palemahan ['paimahan', 'pomahan', 'kalemahan', 'lumahan', 'perumahan']

19788 [11552, 83895, 108766, 25143, 95843]
pandeleng ['pandelengan', 'panyandhang', 'pandengan', 'pandhang', 'pandelengane']

19823 [38147, 5903, 31586, 4490, 61859]
mempeng ['memulang', 'nyepeng', 'kacepeng', 'ngomong', 'cepeng']

19876 [220, 24592, 8488, 1687, 14295]
antik ['klasik', 'antique', 'kuno', 'tradisional', 'pottery']

19876 [220, 24592, 8488, 1687, 14295]
antik ['klasik', 'antique', 'kuno', 'tradisional', 'pottery']

20099 [8808, 6103, 22346, 57733, 57313]
bom ['bomb', 'serangan', 'bombing', 'bombs', 'bomber']

20170 [6536, 94766, 18491, 79729, 95706]
mangkok ['mangkuk', 'manggang', 'cangkok', 'mangkak', 'mangko']

20266 [46288, 59487, 75285, 6877, 32356]
prau ['prahu', 'ruu', 'praune', 'asu', 'regu']

20586 [93847, 3720, 5346, 4849, 74339]
wedhok ['wedhoke', 'wedhus', 'wadhon', 'wedok', 'gondhok']

20613 [110130, 10133, 17661, 18613, 79357]
gelut ['gelud', 'gelung', 'emut', 'kerut', 'mecut']

20613 [110130, 10133, 17661, 18613, 79357]
gelut ['gelud', 'gelung', 'emut', 'kerut', 'mecut']

20687 [102363, 3400, 88293, 29046, 74738]
nuwun ['suwun', 'nyuwun', 'maturnuwun', 'panyuwun', 'muwun']

21232 [64813, 53138, 9000, 73671, 32469]
marinir ['infanteri', 'opsir', 'amatir', 'mariniyah', 'infantri']

21233 [70339, 66232, 1289, 10599, 5013]
pangkalan ['pangkalanbun', 'panggona', 'pangkal', 'panggon', 'panggung']

21275 [106072, 54827, 37209, 58257, 29592]
noda ['nodo', 'nod', 'wada', 'nodong', 'danda']

21319 [23865, 3300, 74828, 6612, 6589]
wot ['wok', 'wod', 'wombat', 'sobat', 'huut']

21320 [13972, 22613, 10931, 13984, 13585]
menara ['tower', 'bangunan', 'masjid', 'gedung', 'towers']

21583 [56664, 1884, 47921, 9749, 38509]
blumbang ['blumbangan', 'kembang', 'barangbang', 'timbang', 'lombang']

21635 [45754, 23522, 95167, 5836, 12120]
tong ['tongkol', 'tongkat', 'tongkang', 'tongo', 'tonggong']

21645 [45640, 78865, 94755, 104021, 45144]
mentok ['botok', 'mento', 'mentol', 'ndok', 'porok']

21798 [99458, 89856, 7931, 66296, 20192]
mayit ['mayite', 'mayitna', 'wingit', 'mabit', 'rakit']

21905 [28693, 50728, 87666, 66294, 958]
syarat ['syarate', 'syaratipun', 'syaratna', 'syara', 'maksud']

21925 [58459, 93122, 48610, 48388, 77687]
sulap ['sulam', 'pesulap', 'salep', 'suap', 'sadap']

22167 [29025, 90732, 2588, 17540, 94159]
ruh ['rah', 'ruhani', 'reh', 'trah', 'rih']

22927 [44662, 57694, 38847, 23714, 40010]
kekuasaan ['kekuasaannya', 'kekuasaanipun', 'kuasa', 'pemerintahan', 'penguasa']

22967 [73481, 40213, 60550, 57792, 89280]
kunjungan ['kunjunganipun', 'mengunjungi', 'kunjung', 'berkunjung', 'pengunjunge']

23002 [14232, 11009, 31319, 14184, 42098]
petani ['farmers', 'pertanian', 'pekerja', 'farming', 'agraria']

23157 [27054, 32473, 5713, 22990, 35046]
aneh ['anehe', 'anem', 'adoh', 'parah', 'anehna']

23212 [16817, 54905, 40321, 81935, 14342]
generator ['generators', 'synthesizer', 'rotor', 'motore', 'kernel']

23277 [49447, 40282, 48055, 6276, 29949]
peti ['petir', 'petik', 'petikan', 'petingan', 'petinju']

23486 [94062, 60788, 7119, 44224, 21329]
wargi ['wargo', 'wargina', 'warung', 'waruga', 'margi']

23553 [102545, 39686, 61326, 36645, 30015]
pin ['pinch', 'pen', 'pinika', 'pint', 'pet']

23621 [41626, 44703, 98346, 9730, 6139]
beluk ['belut', 'belur', 'beluga', 'busuk', 'tutuk']

23621 [41626, 44703, 98346, 9730, 6139]
beluk ['belut', 'belur', 'beluga', 'busuk', 'tutuk']

23776 [31451, 7776, 42175, 12599, 10828]
sigar ['sigaran', 'sigra', 'sesar', 'cakar', 'medar']

23919 [83750, 44357, 34968, 110571, 88157]
gupernur ['gupitan', 'purwarupa', 'palopor', 'pebruwari', 'guguyon']

24042 [38695, 32223, 9429, 100678, 91067]
abrit ['abrik', 'abri', 'abrasi', 'abluk', 'abring']

24365 [27186, 9368, 15134, 48642, 11976]
satelit ['satelite', 'satellites', 'satellite', 'satelitipun', 'sensor']

24832 [30876, 56557, 11065, 28379, 13922]
wabah ['musibah', 'umbah', 'wacana', 'kabah', 'bencana']

25277 [18492, 20690, 20006, 22814, 33664]
dolar ['dollar', 'dollars', 'usd', 'pound', 'gulden']

26829 [8079, 23581, 27499, 34281, 44031]
cincin ['lengen', 'kolon', 'tigan', 'lilin', 'pilin']

27089 [3640, 23855, 79430, 81986, 48028]
lembar ['lembaran', 'lembur', 'lempar', 'lempit', 'lemper']

28186 [684, 19391, 17179, 26027, 677]
pepadha ['sapadha', 'pepadhang', 'pepadhan', 'pepadhane', 'tuladha']

28239 [35740, 45804, 92339, 92471, 35741]
dhukun ['dhuku', 'dhukuh', 'dhugderan', 'dhipan', 'dhuwet']

28467 [38666, 97537, 18775, 7854, 35061]
eyang ['eyange', 'eyangipun', 'ewon', 'iya', 'hiyang']

28530 [97024, 35884, 59382, 84310, 58877]
persimpangan ['persinggahan', 'pamungpangan', 'perpanjangan', 'sampangan', 'pertandhingan']

28614 [55480, 44000, 83403, 56437, 51152]
doro ['dolo', 'goro', 'koro', 'boro', 'soro']

28740 [1391, 28150, 26157, 2608, 37960]
peraturan ['undang', 'regulations', 'keputusan', 'laws', 'akta']

28775 [12315, 77285, 50446, 71490, 5663]
pasokan ['patokan', 'desakan', 'pasarujukan', 'ejekan', 'tarikan']

29002 [49608, 14851, 35891, 34503, 14519]
laksamana ['brigadir', 'gandamana', 'marsekal', 'wira', 'duta']

29602 [73732, 101875, 43360, 1181, 35638]
moyang ['moyange', 'moyangipun', 'moyangna', 'tiyang', 'moyan']

29685 [8035, 16961, 10536, 27392, 16854]
delta ['gamma', 'alpha', 'beta', 'epsilon', 'zeta']

29805 [31963, 106535, 107882, 71889, 11863]
robot ['robots', 'robotis', 'robotcup', 'robotik', 'robotics']

29899 [65634, 71992, 32511, 1206, 2506]
pidato ['pidatona', 'pidatone', 'pidhato', 'pikir', 'pawarta']

31061 [52887, 14827, 108251, 73549, 4972]
anugrah ['anugraha', 'nugraha', 'inganugraha', 'dianugrahi', 'sugih']

31166 [5243, 88440, 9095, 5596, 48504]
sidang ['ajang', 'persidangan', 'sarang', 'daring', 'tiang']

31171 [1947, 42203, 110780, 89684, 11191]
usia ['umur', 'berusia', 'usiane', 'umuran', 'kelahiran']

32010 [103357, 111833, 65023, 12699, 29117]
bir ['biryani', 'birria', 'biri', 'roti', 'biraki']

32010 [103357, 111833, 65023, 12699, 29117]
bir ['biryani', 'birria', 'biri', 'roti', 'biraki']

32953 [100833, 31560, 14439, 63223, 12838]
direktur ['direktor', 'pengarah', 'sekretaris', 'ceo', 'kepala']

33040 [31583, 38955, 87306, 25502, 85578]
akun ['idin', 'firman', 'anon', 'konten', 'informan']

33154 [96341, 91097, 17701, 10091, 56437]
dowo ['ponyo', 'podo', 'supoyo', 'maido', 'boro']

33676 [48186, 18330, 72405, 1965, 26336]
kesenengan ['kasenengan', 'kesenengane', 'kesenangan', 'kasenengane', 'kasenangan']

34314 [15194, 73290, 41692, 63408, 88987]
bungkus ['bungkusan', 'bungkil', 'bungbung', 'bungker', 'bungkuk']

34443 [17850, 19424, 92637, 20804, 6607]
pamit ['pamitan', 'kapit', 'pamati', 'paman', 'pamer']

34904 [92845, 83273, 104083, 31819, 93054]
ciu ['cium', 'kou', 'saeu', 'keu', 'yau']

35136 [25464, 55163, 92536, 21611, 96518]
pegatan ['gugatan', 'pepegatan', 'pembatalan', 'pegat', 'pemberkatan']

35451 [30549, 9684, 43520, 8014, 9164]
karung ['sarung', 'kalung', 'sirung', 'gulung', 'irung']

35456 [44151, 24996, 40061, 40318, 6920]
plat ['spons', 'flat', 'plak', 'piso', 'lapisan']

35697 [6805, 15120, 90458, 89704, 43574]
satria ['satriya', 'satru', 'satrya', 'satrio', 'satra']

35717 [44300, 23451, 38214, 1276, 52662]
wangsulan ['wangsulane', 'wangsul', 'wangsulipun', 'ungkapan', 'wangsulanipun']

37872 [11567, 10253, 19904, 8190, 89441]
uwuh ['uwoh', 'uwur', 'kawuwuhan', 'tuwuhan', 'tuwung']

38781 [31689, 423, 26618, 44116, 12270]
kasir ['kasur', 'kasar', 'kusir', 'kaset', 'kasile']

38851 [77417, 102400, 102460, 6887, 12372]
ranjang ['rantang', 'ranju', 'ranjam', 'rancang', 'jangjang']

39070 [14505, 62305, 16500, 59487, 63368]
kru ['krungu', 'kro', 'kra', 'ruu', 'kri']

40131 [9933, 42477, 23634, 39226, 30667]
mustaka ['duraka', 'suaka', 'salaka', 'mustakane', 'padika']

40131 [9933, 42477, 23634, 39226, 30667]
mustaka ['duraka', 'suaka', 'salaka', 'mustakane', 'padika']

40131 [9933, 42477, 23634, 39226, 30667]
mustaka ['duraka', 'suaka', 'salaka', 'mustakane', 'padika']

40726 [66113, 40630, 41202, 100316, 12354]
toto ['totok', 'nono', 'oto', 'totoh', 'tomo']

40922 [39449, 7250, 19479, 19458, 13510]
lemu ['hipu', 'semu', 'gulu', 'ungu', 'lembut']

41195 [23028, 21226, 15539, 14809, 20918]
agenda ['kebijakan', 'slogan', 'manifesto', 'rencana', 'objectives']

41267 [34683, 46551, 112789, 21333, 27317]
amplop ['ampel', 'ampibi', 'ampaw', 'amp', 'amplitudo']

42427 [91871, 83844, 28388, 83260, 54323]
hobi ['hoby', 'hobina', 'cobi', 'hobine', 'lobi']

42462 [100910, 34394, 39212, 111396, 38277]
beruang ['beruwang', 'berlian', 'beruk', 'mamuang', 'berhala']

42462 [100910, 34394, 39212, 111396, 38277]
beruang ['beruwang', 'berlian', 'beruk', 'mamuang', 'berhala']

42656 [17710, 9313, 79403, 28342, 55715]
jiwo ['kiwo', 'jowo', 'siwo', 'tuwo', 'wawo']

42917 [6641, 44032, 61941, 105469, 94275]
perkakas ['perhiasan', 'perkosa', 'pertanda', 'bikakan', 'ketangkasan']

44249 [89655, 33042, 6583, 96050, 46037]
ngelu ['ngeden', 'ngeling', 'ngingu', 'ngelem', 'ngelak']

44694 [24006, 45892, 86849, 44515, 38146]
keranjang ['kranjang', 'kerudung', 'krawang', 'memanjang', 'kerang']

44948 [89788, 17260, 48052, 7859, 13316]
leren ['lerene', 'leres', 'lerem', 'lereh', 'peken']

44999 [60233, 75455, 17195, 3460, 33419]
mriyang ['mriem', 'mriang', 'mriki', 'mriku', 'mroses']

45126 [44076, 9250, 6454, 12700, 5361]
kapak ['kapuk', 'kapas', 'umpak', 'kapang', 'tulak']

45194 [106783, 44828, 18542, 64935, 83136]
graji ['goji', 'gergaji', 'suji', 'ruji', 'baji']

45194 [106783, 44828, 18542, 64935, 83136]
graji ['goji', 'gergaji', 'suji', 'ruji', 'baji']

45655 [88676, 47109, 66531, 19434, 4382]
japa ['tripa', 'rapa', 'datta', 'bedhaya', 'sinta']

45692 [46778, 95706, 92781, 55621, 70422]
nongko ['dongko', 'mangko', 'ongko', 'ponco', 'jongko']

45768 [95998, 30806, 48858, 21900, 58005]
moto ['motocross', 'motogp', 'motorcycle', 'motor', 'honda']

46704 [5304, 58111, 20014, 8618, 57578]
kekal ['nakal', 'kenal', 'keker', 'kedal', 'dugal']

46756 [88356, 6109, 30661, 19773, 55503]
ampeyan ['laweyan', 'rakeyan', 'ampang', 'ampar', 'ampana']

47186 [45124, 30790, 11527, 958, 1807]
maklumat ['maklum', 'rapat', 'kaputusan', 'maksud', 'riwayat']

47661 [34320, 34763, 59499, 49918, 46171]
pil ['pel', 'pili', 'pilpres', 'pilm', 'pal']

47954 [19371, 94487, 18540, 52278, 15813]
kathok ['menthok', 'godhok', 'kethok', 'ndhodhok', 'kodhok']

48056 [34420, 49689, 70097, 53509, 12472]
metik ['metot', 'methik', 'kedik', 'ancik', 'meteng']

49359 [112902, 41553, 71986, 58612, 24343]
ambulan ['ambula', 'ambilan', 'ambalan', 'ambulans', 'ambul']

49489 [101950, 65885, 94756, 26465, 18004]
jadwal ['jadwale', 'jajak', 'jadul', 'sujud', 'mekrad']

49489 [101950, 65885, 94756, 26465, 18004]
jadwal ['jadwale', 'jajak', 'jadul', 'sujud', 'mekrad']

49642 [23143, 69874, 12316, 16922, 40336]
formulir ['formulasi', 'bagilir', 'tipologi', 'dalil', 'wulir']

50850 [91874, 41401, 29270, 33740, 9109]
tanduran ['tandurane', 'tandur', 'dhaharan', 'dhasaran', 'ombenan']

52522 [93679, 100000, 18383, 99059, 81605]
pageblug ['pagebluk', 'pagebug', 'njeblug', 'gemblung', 'panjeblugan']

53224 [13548, 12517, 6838, 44859, 20607]
laci ['guci', 'topi', 'wangi', 'lari', 'tangi']

53283 [54631, 69877, 41812, 82836, 70315]
toyan ['tapian', 'boyan', 'babakan', 'leran', 'painan']

53284 [15070, 88850, 13683, 14095, 39445]
guyonan ['guyon', 'guyonane', 'wetonan', 'guyub', 'boyongan']

54323 [28782, 92665, 42427, 14329, 5736]
lobi ['lobang', 'lobis', 'hobi', 'lobak', 'rabi']

54469 [31001, 20425, 75806, 3069, 39486]
landasan ['landas', 'kabisan', 'fondasi', 'gagasan', 'kasantosan']

55264 [54724, 41662, 56525, 92565, 72841]
sopir ['sipir', 'pipir', 'sampir', 'cipir', 'nyupir']

56661 [109140, 45840, 21266, 23866, 37705]
ganja ['ganje', 'ganjang', 'senja', 'jaja', 'ganjar']

56807 [51034, 2482, 90709, 46746, 98983]
sanding ['banding', 'sandi', 'mading', 'manding', 'keting']

57010 [56182, 41401, 100758, 417, 110570]
taneman ['tanem', 'tandur', 'tancang', 'tandha', 'pangeman']

57651 [47482, 26490, 28266, 79134, 85912]
hamba ['hambali', 'hampa', 'domba', 'hambal', 'hambat']

58783 [53082, 14894, 44143, 41441, 79138]
gaun ['bran', 'gaman', 'baon', 'ubin', 'baran']

60021 [59854, 61578, 96286, 103001, 81240]
rojo ['blanco', 'roja', 'azul', 'verdes', 'negra']

60079 [23031, 1163, 53913, 104814, 48083]
hukuman ['tahanan', 'hukum', 'undangan', 'balasan', 'kontrakan']

60957 [25466, 66924, 8042, 25661, 59520]
kekajengan ['kemajengan', 'kekajenganipun', 'kekarepan', 'kepentingan', 'kekosongan']

60957 [25466, 66924, 8042, 25661, 59520]
kekajengan ['kemajengan', 'kekajenganipun', 'kekarepan', 'kepentingan', 'kekosongan']

61362 [40249, 3731, 28821, 72382, 19620]
krikil ['kerikil', 'krucil', 'kripik', 'krikilan', 'krupuk']

64572 [21322, 46143, 12704, 17711, 29857]
gerbong ['gerbang', 'gembong', 'kendaraan', 'tembong', 'kobongan']

65666 [79247, 32782, 94222, 81106, 94297]
suntikan ['suntik', 'suntingan', 'suntak', 'sunting', 'sintesa']

66588 [9935, 1958, 2004, 70863, 3180]
senengi ['senenge', 'seneng', 'cenenge', 'ubengi', 'mbengi']

69140 [47355, 4591, 26416, 80271, 84520]
lungo ['tuo', 'lunga', 'matte', 'bijis', 'langsam']

71607 [14591, 17792, 39614, 90896, 56666]
bokong ['bokor', 'bokonge', 'obong', 'jocong', 'kopong']

71607 [14591, 17792, 39614, 90896, 56666]
bokong ['bokor', 'bokonge', 'obong', 'jocong', 'kopong']

73489 [8283, 96757, 12765, 1816, 64709]
ambisi ['ambisius', 'ambisine', 'presisi', 'prestasi', 'aktipitas']

73489 [8283, 96757, 12765, 1816, 64709]
ambisi ['ambisius', 'ambisine', 'presisi', 'prestasi', 'aktipitas']

76827 [83623, 38765, 44714, 8335, 26180]
kampret ['retret', 'kampuh', 'ceret', 'potret', 'motret']

78740 [22387, 52667, 60959, 103018, 22397]
pandamel ['pandamelan', 'pandamelipun', 'andamel', 'dhamel', 'ndamel']

78740 [22387, 52667, 60959, 103018, 22397]
pandamel ['pandamelan', 'pandamelipun', 'andamel', 'dhamel', 'ndamel']

78766 [27083, 43696, 64522, 51349, 53449]
guo ['guoqing', 'jing', 'ying', 'jie', 'sheng']

80411 [18388, 41675, 60954, 77597, 70132]
bujangan ['bajingan', 'bujang', 'dongengan', 'gedongan', 'bubungan']

80723 [32203, 20633, 9652, 82239, 41571]
kesepian ['kesaktian', 'kesurupan', 'kesusu', 'kepandaian', 'kedamaian']

80808 [45725, 58041, 91096, 8080, 13682]
prayaan ['perayaan', 'parayaan', 'preinan', 'praupan', 'prabot']

80808 [45725, 58041, 91096, 8080, 13682]
prayaan ['perayaan', 'parayaan', 'preinan', 'praupan', 'prabot']

82697 [2558, 56573, 3317, 6318, 59751]
elingan ['eling', 'elinga', 'iringan', 'omongan', 'elinge']

83218 [41448, 41775, 109212, 60801, 72090]
kenduri ['kenduren', 'widuri', 'kendur', 'berduri', 'kendor']

83684 [34450, 33154, 147, 1787, 96341]
roso ['rodo', 'dowo', 'ijo', 'baso', 'ponyo']

83867 [110592, 1418, 91097, 35897, 20519]
menungso ['menungsa', 'sedoyo', 'podo', 'bobojong', 'bedo']

83867 [110592, 1418, 91097, 35897, 20519]
menungso ['menungsa', 'sedoyo', 'podo', 'bobojong', 'bedo']

87405 [44814, 1763, 112648, 40250, 44140]
jiwit ['jijik', 'jidor', 'jujubes', 'jikuk', 'jirak']

88440 [98402, 31166, 8666, 10798, 91991]
persidangan ['pamidangan', 'sidang', 'persilangan', 'pemilu', 'perbincangan']

89659 [99125, 40920, 2487, 20998, 60602]
simah ['saidah', 'somah', 'temah', 'milah', 'resah']

89659 [99125, 40920, 2487, 20998, 60602]
simah ['saidah', 'somah', 'temah', 'milah', 'resah']

91358 [85142, 107137, 81111, 81599, 97218]
pelatian ['pelarian', 'pelatiyan', 'peladen', 'pelacakan', 'pelacuran']

92171 [81675, 41441, 9328, 90091, 105647]
bedhilan ['sedotan', 'ubin', 'bundheran', 'andhalan', 'bedilan']

99134 [93289, 32887, 98947, 67587, 21384]
lilo ['calo', 'tino', 'fio', 'bobo', 'yono']

99819 [52018, 27750, 39125, 11485, 11570]
demit ['lulut', 'tobat', 'enget', 'deet', 'reget']

101664 [95423, 41235, 45152, 101633, 102583]
penthung ['munthu', 'penthul', 'pundhung', 'penunggu', 'penyambung']

103308 [92117, 50807, 18018, 36716, 41594]
pitunjuk ['patunjuk', 'petunjuk', 'panunjuk', 'panunjukkan', 'tutunjuk']

103523 [17943, 78107, 10188, 13521, 13087]
ngentut ['ngenut', 'ngerut', 'ngemut', 'ngetung', 'ngentukake']

104245 [16678, 25463, 98004, 79099, 1133]
kebetahan ['kabetahan', 'keluhan', 'kecerahan', 'keutuhan', 'kaendahan']

104245 [16678, 25463, 98004, 79099, 1133]
kebetahan ['kabetahan', 'keluhan', 'kecerahan', 'keutuhan', 'kaendahan']

106397 [19946, 41584, 87191, 105290, 28912]
pipo ['pipa', 'pipi', 'pipiti', 'pimiento', 'pip']

107823 [60030, 13945, 101120, 20103, 11470]
ndukung ['kadukung', 'didukung', 'ndidik', 'ndhalangi', 'ndokok']



Pair translation for k=10
20 [17933, 19942, 30248, 13009, 93759, 83961, 48881, 72764, 8474, 81648]
pucuk ['pucuking', 'pucukan', 'pucukipun', 'pucuke', 'pucukane', 'pupu', 'puhu', 'pucukna', 'pupuk', 'gacuk']

62 [94, 1856, 248, 199, 24830, 448, 960, 272, 72, 70]
dina ['jeung', 'anu', 'nyaeta', 'sarta', 'mangrupakeun', 'kana', 'keur', 'kalawan', 'pikeun', 'nu']

119 [47354, 1264, 4, 52, 58, 1131, 125, 110784, 240, 103892]
dadi ['dadine', 'dados', 'iku', 'minangka', 'karo', 'duwe', 'kanggo', 'dadiake', 'kanthi', 'dadikake']

125 [670, 1139, 920, 119, 49, 8, 671, 18336, 240, 99990]
kanggo ['kanggone', 'kangge', 'sajeroning', 'dadi', 'lan', 'kang', 'marang', 'supayane', 'kanthi', 'kanggoku']

125 [670, 1139, 920, 119, 49, 8, 671, 18336, 240, 99990]
kanggo ['kanggone', 'kangge', 'sajeroning', 'dadi', 'lan', 'kang', 'marang', 'supayane', 'kanthi', 'kanggoku']

182 [26499, 16670, 43692, 78852, 54728, 30981, 17848, 96726, 44148, 33274]
kaca ['kacana', 'kaku', 'waca', 'kacane', 'kabaca', 'kaco', 'kacu', 'kake', 'kacek', 'kacau']

193 [18914, 4781, 5866, 57504, 62351, 83030, 7293, 17938, 39348, 14439]
anggota ['member', 'members', 'ketua', 'anggotanya', 'anggotaning', 'anggotan', 'anggotane', 'pemimpin', 'peserta', 'sekretaris']

210 [33864, 10097, 19342, 97180, 22145, 5730, 5883, 94397, 29822, 27815]
dalem ['daleme', 'malem', 'silem', 'polem', 'kalam', 'hayam', 'anom', 'delem', 'silam', 'agam']

213 [5741, 204, 23951, 41913, 1067, 60298, 23497, 25, 49820, 21]
kidul ['selatan', 'lor', 'kidule', 'kidulipun', 'kiduling', 'kidulwetan', 'kiduleun', 'wetan', 'kidulna', 'kulon']

216 [5410, 94824, 61413, 4134, 755, 976, 17908, 10918, 1624, 10944]
wong ['wonge', 'wongan', 'wongsal', 'orang', 'urang', 'warga', 'wargane', 'penduduk', 'umat', 'umate']

216 [5410, 94824, 61413, 4134, 755, 976, 17908, 10918, 1624, 10944]
wong ['wonge', 'wongan', 'wongsal', 'orang', 'urang', 'warga', 'wargane', 'penduduk', 'umat', 'umate']

216 [5410, 94824, 61413, 4134, 755, 976, 17908, 10918, 1624, 10944]
wong ['wonge', 'wongan', 'wongsal', 'orang', 'urang', 'warga', 'wargane', 'penduduk', 'umat', 'umate']

216 [5410, 94824, 61413, 4134, 755, 976, 17908, 10918, 1624, 10944]
wong ['wonge', 'wongan', 'wongsal', 'orang', 'urang', 'warga', 'wargane', 'penduduk', 'umat', 'umate']

244 [2856, 10295, 12160, 23949, 1, 15384, 1536, 11784, 1268, 13427]
aksara ['huruf', 'alfabet', 'aksarane', 'aksarana', 'basa', 'alphabet', 'naskah', 'bahasa', 'teks', 'kanji']

244 [2856, 10295, 12160, 23949, 1, 15384, 1536, 11784, 1268, 13427]
aksara ['huruf', 'alfabet', 'aksarane', 'aksarana', 'basa', 'alphabet', 'naskah', 'bahasa', 'teks', 'kanji']

273 [10918, 7554, 53684, 15987, 1850, 5770, 277, 1577, 275, 3148]
populasi ['penduduk', 'population', 'penduduknya', 'populations', 'jumlah', 'populasine', 'populasina', 'sensus', 'jiwa', 'komunitas']

276 [14913, 54637, 9415, 82406, 1852, 20037, 80470, 70347, 713, 47356]
taun ['tahun', 'taunanu', 'taunan', 'taunipun', 'taunna', 'taune', 'taunieu', 'tauna', 'mangsa', 'taon']

276 [14913, 54637, 9415, 82406, 1852, 20037, 80470, 70347, 713, 47356]
taun ['tahun', 'taunanu', 'taunan', 'taunipun', 'taunna', 'taune', 'taunieu', 'tauna', 'mangsa', 'taon']

281 [1623, 104538, 32362, 38464, 38605, 90666, 4480, 72464, 86786, 56911]
islam ['muslim', 'islamisme', 'islamiyah', 'muslims', 'islami', 'islamis', 'islamic', 'islamisasi', 'islaman', 'islamism']

314 [52765, 864, 35851, 21235, 25107, 1159, 1100, 52526, 58466, 1213]
dewan ['majlis', 'komite', 'conseil', 'kongres', 'senat', 'komisi', 'majelis', 'raad', 'presidium', 'badan']

401 [35161, 5223, 83900, 8409, 24239, 15369, 1169, 6345, 13797, 16102]
posisi ['kedudukan', 'position', 'posisinya', 'lokasi', 'positions', 'posisine', 'status', 'peran', 'posisina', 'kondisi']

402 [13716, 12235, 40938, 53375, 3518, 77820, 108215, 44181, 101275, 104151]
pungkasan ['pungkasaning', 'pungkasane', 'pungkas', 'pungkase', 'pungkasanipun', 'kapungkasan', 'kawitaning', 'wekasaning', 'pungksan', 'pungkasing']

503 [42825, 14070, 80348, 15221, 35791, 1558, 35037, 29786, 7119, 37586]
warta ['wasta', 'warata', 'wartel', 'wara', 'dhata', 'nyata', 'waris', 'wartawan', 'warung', 'panata']

721 [46896, 13511, 3407, 3321, 13467, 9872, 11278, 7594, 839, 98669]
